Date,Open,High,Low,Close,Volume,Adj Close
2008-04-09,116.50,117.720001,115.720001,116.769997,6819100,98.393648
2008-04-08,115.720001,116.879997,115.279999,116.269997,7283300,97.972334
2008-04-07,116.370003,117.370003,115.82,116.309998,6181200,98.00604
2008-04-04,116.050003,116.580002,114.599998,115.760002,5733200,97.542599
2008-04-03,114.349998,116.82,113.860001,116.019997,7052900,97.761677
2008-04-02,116.839996,116.879997,113.980003,114.809998,8007600,96.742098
2008-04-01,115.199997,118.370003,114.970001,116.489998,11875400,98.157713
2008-03-31,114.150002,115.870003,113.339996,115.139999,9707200,97.020167
2008-03-28,115.860001,116.75,114.209999,114.57,6600900,96.539869
2008-03-27,116.019997,116.199997,114.510002,115.519997,8437200,97.340363
2008-03-26,117.589996,117.970001,114.959999,116.910004,9617100,98.511622
2008-03-25,119.099998,119.099998,117.150002,117.970001,8443600,99.404805
2008-03-24,118.57,119.790001,118.129997,119.059998,8398000,100.323267
2008-03-20,117.089996,118.480003,116.650002,118.330002,11417900,99.708152
2008-03-19,118.290001,118.50,116.650002,116.940002,9314400,98.5369
2008-03-18,116.599998,118.43,113.809998,118.410004,9966500,99.775564
2008-03-17,113.00,117.040001,113.00,115.550003,9280300,97.365648
2008-03-14,116.07,116.519997,112.690002,115.230003,9734600,97.096007
2008-03-13,115.690002,116.779999,113.639999,115.910004,9548900,97.668994
2008-03-12,116.440002,118.00,115.110001,117.07,9083200,98.646439
2008-03-11,115.800003,116.559998,114.040001,116.489998,10480600,98.157713
2008-03-10,113.120003,115.989998,113.120003,114.010002,9747300,96.068
2008-03-07,111.849998,114.75,111.800003,113.940002,8124900,96.009016
2008-03-06,115.059998,115.150002,112.25,112.519997,8018400,94.81248
2008-03-05,116.410004,116.410004,114.25,115.389999,8434200,97.230824
2008-03-04,113.400002,115.720001,112.75,115.709999,8593300,97.500465
2008-03-03,113.860001,114.809998,113.480003,114.230003,6335700,96.253379
2008-02-29,114.040001,115.139999,113.349998,113.860001,8475100,95.941604
2008-02-28,115.599998,115.900002,114.559998,115.239998,7227200,97.104429
2008-02-27,113.839996,116.629997,112.910004,116.459999,11854900,98.132436
2008-02-26,109.519997,114.989998,109.050003,114.379997,18651500,96.379768
2008-02-25,107.43,110.32,107.43,110.080002,8158000,92.756472
2008-02-22,107.139999,108.480003,105.709999,108.07,7917200,91.062789
2008-02-21,108.099998,109.599998,106.43,106.93,8328000,90.102193
2008-02-20,105.43,108.209999,104.529999,107.849998,7671000,90.877409
2008-02-19,106.940002,107.620003,104.639999,105.00,7376400,88.475921
2008-02-15,105.269997,106.25,105.00,106.160004,6235600,89.453373
2008-02-14,107.940002,108.50,105.50,106.129997,7340600,89.428089
2008-02-13,107.129997,108.93,106.800003,108.419998,6608200,91.357707
2008-02-12,105.160004,107.330002,104.699997,106.529999,7650200,89.765141
2008-02-11,103.050003,105.550003,102.870003,105.139999,6098300,88.593889
2008-02-08,102.190002,103.669998,102.07,103.269997,6085600,87.018172
2008-02-07,102.889999,104.00,100.599998,102.339996,11255800,86.234528
2008-02-06,105.050003,106.489998,103.580002,103.589996,8265700,87.287813
2008-02-05,107.059998,108.050003,104.68,105.019997,9048900,88.155725
2008-02-04,108.669998,109.00,107.230003,107.93,5985500,90.598436
2008-02-01,107.160004,109.400002,105.860001,109.080002,8047100,91.563768
2008-01-31,104.209999,107.970001,103.699997,107.110001,9054600,89.910113
2008-01-30,105.849998,107.650002,104.860001,105.650002,7431100,88.684563
2008-01-29,105.50,106.800003,104.599998,106.099998,6616200,89.062298
2008-01-28,104.440002,105.769997,103.830002,104.980003,7858500,88.122154
2008-01-25,107.790001,107.790001,104.099998,104.519997,10025400,87.736016
2008-01-24,106.379997,107.510002,104.68,106.910004,13025700,89.742232
2008-01-23,99.629997,106.339996,98.50,106.099998,19588100,89.062298
2008-01-22,98.550003,103.089996,98.550003,101.220001,15129500,84.965939
2008-01-18,106.720001,106.720001,102.50,103.400002,23871700,86.795871
2008-01-17,102.00,103.449997,100.050003,101.099998,11934000,84.865206
2008-01-16,100.139999,102.860001,100.139999,101.629997,12681700,85.310097
2008-01-15,102.029999,104.639999,101.230003,101.830002,11629500,85.477984
2008-01-14,105.010002,105.589996,101.330002,102.93,18009400,86.401343
2008-01-11,99.199997,99.459999,97.040001,97.669998,8959900,81.986001
2008-01-10,97.389999,100.860001,97.150002,99.919998,10634700,83.874692
2008-01-09,97.760002,99.150002,97.160004,98.309998,10922100,82.523228
2008-01-08,100.050003,100.379997,97.169998,97.589996,9434400,81.918845
2008-01-07,100.25,101.00,99.029999,100.050003,12650400,83.983821
2008-01-04,103.949997,103.949997,100.480003,101.129997,11034600,84.890388
2008-01-03,104.830002,105.57,103.980003,104.900002,7528900,88.054999
2008-01-02,108.989998,108.989998,104.169998,104.690002,9503500,87.878722
2007-12-31,109.510002,110.00,107.260002,108.099998,5732300,90.741135
2007-12-28,110.760002,110.760002,109.110001,110.089996,5834500,92.411576
2007-12-27,110.529999,111.300003,109.489998,109.599998,4513600,92.000263
2007-12-26,110.900002,112.190002,110.900002,111.559998,3849400,93.645523
2007-12-24,111.199997,112.00,110.550003,111.650002,2342400,93.721074
2007-12-21,109.900002,111.160004,109.150002,111.050003,13246600,93.217424
2007-12-20,107.779999,109.489998,107.610001,108.839996,8030900,91.362303
2007-12-19,106.540001,108.379997,105.870003,107.139999,7031100,89.935294
2007-12-18,105.080002,106.970001,104.129997,106.309998,8042000,89.238576
2007-12-17,105.370003,105.989998,104.00,104.529999,7131100,87.744412
2007-12-14,107.309998,107.559998,104.099998,105.769997,9711200,88.785289
2007-12-13,108.00,108.639999,106.940002,108.18,6252800,90.80829
2007-12-12,109.169998,110.199997,107.379997,108.470001,7879800,91.051723
2007-12-11,109.339996,110.400002,106.459999,106.989998,8439700,89.80938
2007-12-10,109.379997,110.260002,109.00,109.389999,4442200,91.823986
2007-12-07,109.68,110.00,107.949997,108.860001,5985500,91.379095
2007-12-06,108.00,110.00,107.93,109.699997,5315500,92.084204
2007-12-05,107.830002,108.519997,106.980003,108.160004,6090400,90.791505
2007-12-04,105.410004,107.419998,104.720001,106.629997,6361800,89.507189
2007-12-03,105.550003,107.139999,104.580002,105.830002,7918800,88.835658
2007-11-30,108.57,109.190002,103.93,105.18,12900200,88.290035
2007-11-29,107.239998,107.870003,106.25,107.50,7813800,90.237486
2007-11-28,104.82,108.269997,104.360001,107.370003,9397700,90.128364
2007-11-27,102.699997,104.580002,101.50,103.830002,9117500,87.156821
2007-11-26,104.260002,105.150002,101.720001,101.970001,7340700,85.595502
2007-11-23,103.099998,104.139999,102.32,104.050003,2827700,87.341494
2007-11-21,101.410004,104.089996,101.410004,102.220001,7097200,85.805357
2007-11-20,102.589996,104.970001,101.379997,103.419998,8393400,86.812657
2007-11-19,104.339996,105.389999,101.339996,102.220001,9502200,85.805357
2007-11-16,104.510002,105.00,103.25,104.790001,9294000,87.962662
2007-11-15,103.239998,105.639999,103.050003,103.599998,8023600,86.963752
2007-11-14,106.120003,106.419998,102.839996,103.440002,8453600,86.829449
2007-11-13,102.730003,105.739998,102.50,105.269997,10777900,88.36558
2007-11-12,101.889999,104.190002,100.699997,101.449997,13553600,85.159001
2007-11-09,104.919998,104.919998,99.269997,100.25,18084100,84.151702
2007-11-08,105.650002,110.32,103.989998,106.110001,23092200,89.070694
2007-11-07,113.559998,113.639999,110.900002,111.080002,7087000,93.242605
2007-11-06,113.489998,113.949997,111.669998,113.169998,7299700,94.661218
2007-11-05,115.110001,115.110001,112.830002,113.400002,7155300,94.853605
2007-11-02,114.419998,115.150002,113.57,114.589996,6114800,95.848978
2007-11-01,115.50,116.089996,113.32,113.650002,7594400,95.062718
2007-10-31,114.75,116.25,113.279999,116.120003,7216800,97.128754
2007-10-30,114.50,114.900002,113.75,114.120003,4015500,95.455851
2007-10-29,113.900002,115.010002,113.849998,114.800003,5103200,96.024638
2007-10-26,113.00,114.00,112.07,113.730003,5030300,95.129635
2007-10-25,113.32,114.400002,111.690002,112.809998,6519900,94.360095
2007-10-24,114.199997,114.449997,111.68,112.949997,8072600,94.477198
2007-10-23,113.779999,114.800003,113.50,114.68,5562900,95.924262
2007-10-22,110.970001,113.879997,110.959999,113.370003,7576900,94.828512
2007-10-19,113.980003,114.93,111.800003,112.279999,10327200,93.916777
2007-10-18,114.82,116.410004,114.440002,114.800003,7736500,96.024638
2007-10-17,118.010002,118.010002,114.150002,115.779999,18100500,96.844357
2007-10-16,118.019997,119.940002,117.50,119.599998,11527300,100.039602
2007-10-15,117.949997,118.370003,116.75,118.029999,6267300,98.726373
2007-10-12,118.50,118.889999,117.279999,117.809998,5656200,98.542353
2007-10-11,118.989998,121.459999,117.370003,118.050003,13018800,98.743106
2007-10-10,118.00,118.800003,117.68,118.620003,5913800,99.219883
2007-10-09,117.849998,118.50,116.419998,118.300003,5670600,98.952219
2007-10-08,116.099998,118.230003,115.879997,117.769997,4822900,98.508894
2007-10-05,116.169998,116.709999,115.470001,116.300003,5749400,97.279316
2007-10-04,116.199997,116.75,115.00,115.690002,6177500,96.76908
2007-10-03,117.650002,117.839996,116.279999,116.400002,7914100,97.362959
2007-10-02,119.309998,119.599998,118.139999,118.360001,6911500,99.002404
2007-10-01,117.610001,119.50,117.50,119.029999,6777300,99.562825
2007-09-28,117.139999,118.50,117.099998,117.800003,7720200,98.533993
2007-09-27,117.50,118.209999,117.040001,117.709999,5834500,98.458709
2007-09-26,116.940002,118.080002,116.75,117.300003,6695200,98.115767
2007-09-25,116.019997,117.589996,115.790001,116.510002,7045200,97.45497
2007-09-24,116.900002,117.43,115.849998,116.25,5734300,97.23749
2007-09-21,117.889999,118.099998,116.349998,116.779999,9097300,97.680809
2007-09-20,116.269997,117.650002,116.199997,116.860001,5806400,97.747726
2007-09-19,116.900002,117.190002,115.779999,116.669998,10311200,97.588799
2007-09-18,115.00,116.779999,114.830002,116.629997,7839500,97.55534
2007-09-17,114.699997,115.25,114.300003,114.519997,5022400,95.790426
2007-09-14,115.050003,116.00,114.650002,115.129997,6904400,96.300662
2007-09-13,116.300003,117.00,115.739998,115.949997,4802700,96.986552
2007-09-12,116.949997,117.400002,115.690002,116.00,6287200,97.028378
2007-09-11,116.349998,117.779999,116.040001,117.349998,8098700,98.157586
2007-09-10,116.150002,117.50,115.32,115.800003,6118300,96.86109
2007-09-07,116.199997,116.970001,115.330002,115.550003,7511700,96.651977
2007-09-06,117.919998,118.75,116.239998,117.620003,6778600,98.383431
2007-09-05,117.480003,118.150002,116.550003,117.879997,6555500,98.600904
2007-09-04,116.339996,118.889999,116.150002,118.190002,8070500,98.860208
2007-08-31,115.989998,117.349998,115.550003,116.690002,6883600,97.605531
2007-08-30,113.620003,116.00,113.620003,115.370003,7756100,96.501415
2007-08-29,112.879997,114.980003,112.07,114.57,7049800,95.832252
2007-08-28,112.900002,113.589996,111.629997,112.00,6006600,93.682571
2007-08-27,113.00,113.849998,112.800003,113.440002,4921800,94.887064
2007-08-24,111.449997,113.25,110.809998,113.239998,7058700,94.71977
2007-08-23,110.400002,111.68,110.010002,111.449997,8271000,93.222521
2007-08-22,110.089996,110.50,109.150002,110.00,6329700,92.009668
2007-08-21,108.900002,110.110001,108.080002,109.040001,8458500,91.206676
2007-08-20,110.900002,111.099998,109.129997,109.220001,9839800,91.357237
2007-08-17,111.870003,112.669998,108.660004,110.900002,15274600,92.762476
2007-08-16,110.980003,111.419998,103.699997,109.690002,16723000,91.75037
2007-08-15,111.00,112.849998,109.910004,111.230003,11640200,93.038507
2007-08-14,112.830002,113.150002,111.739998,112.050003,5615600,93.724397
2007-08-13,112.989998,113.949997,112.309998,112.709999,6135500,94.276451
2007-08-10,109.75,113.50,109.699997,112.639999,9592200,94.2179
2007-08-09,110.769997,114.489998,110.730003,110.730003,9086000,92.620281
2007-08-08,114.300003,114.599998,112.260002,112.980003,7681400,94.502297
2007-08-07,113.019997,114.169998,112.25,113.529999,8021400,94.627758
2007-08-06,111.970001,113.889999,111.699997,113.889999,7245500,94.92782
2007-08-03,113.239998,114.18,111.699997,111.889999,9571300,93.260811
2007-08-02,112.099998,114.050003,111.50,113.230003,11318900,94.37771
2007-08-01,110.389999,112.730003,110.059998,112.040001,12390300,93.385838
2007-07-31,114.720001,114.720001,110.019997,110.650002,17816200,92.227267
2007-07-30,115.00,115.75,113.519997,114.519997,15095400,95.452925
2007-07-27,116.620003,117.949997,115.620003,115.620003,18138700,96.369785
2007-07-26,117.010002,118.82,115.519997,116.529999,16822100,97.128271
2007-07-25,116.190002,118.379997,115.239998,118.099998,11340000,98.436873
2007-07-24,115.32,117.00,115.019997,116.169998,10499300,96.828209
2007-07-23,114.879997,116.43,114.849998,116.379997,8040900,97.003244
2007-07-20,114.849998,115.860001,113.940002,114.809998,11706300,95.694643
2007-07-19,115.00,116.480003,114.650002,115.860001,17281600,96.569825
2007-07-18,110.25,111.879997,110.040001,111.080002,10154100,92.585675
2007-07-17,109.660004,111.470001,109.449997,110.769997,7619900,92.327284
2007-07-16,108.57,110.040001,108.419998,109.660004,8864200,91.4021
2007-07-13,108.75,109.199997,108.099998,108.599998,7124100,90.518581
2007-07-12,109.349998,109.650002,108.220001,109.279999,9544100,91.085364
2007-07-11,108.300003,109.599998,108.25,109.099998,5887800,90.935333
2007-07-10,108.550003,109.150002,108.25,108.629997,6209300,90.543585
2007-07-09,108.730003,109.349998,108.199997,108.970001,6046300,90.82698
2007-07-06,107.790001,109.660004,107.660004,109.029999,8977200,90.876988
2007-07-05,106.309998,108.389999,105.980003,108.050003,6670900,90.060157
2007-07-03,105.50,107.080002,105.239998,106.580002,4217900,88.834905
2007-07-02,105.389999,105.800003,104.580002,105.010002,4701300,87.526303
2007-06-29,105.959999,106.580002,104.099998,105.25,7018400,87.726342
2007-06-28,105.519997,106.919998,105.220001,105.949997,5430900,88.309793
2007-06-27,104.75,105.470001,104.400002,105.43,5403800,87.876373
2007-06-26,105.099998,106.059998,104.82,105.330002,5229600,87.793024
2007-06-25,104.730003,105.769997,104.50,105.099998,8476400,87.601315
2007-06-22,105.959999,106.440002,104.440002,104.440002,10808500,87.051206
2007-06-21,105.769997,107.00,105.610001,106.599998,5587800,88.851572
2007-06-20,106.50,107.019997,105.949997,106.00,6541500,88.35147
2007-06-19,104.93,106.660004,104.900002,106.50,5754000,88.768223
2007-06-18,105.269997,105.650002,104.889999,105.330002,6359200,87.793024
2007-06-15,104.220001,105.190002,103.879997,105.089996,9432300,87.592978
2007-06-14,103.099998,104.239998,102.809998,103.849998,5165600,86.559435
2007-06-13,102.849998,103.260002,102.099998,103.120003,6437600,85.95098
2007-06-12,103.110001,103.18,102.150002,102.339996,5578400,85.300841
2007-06-11,102.870003,104.00,102.50,103.220001,7903100,86.034329
2007-06-08,101.800003,103.209999,101.75,103.07,8216300,85.909302
2007-06-07,102.459999,103.169998,101.559998,101.800003,14384600,84.850754
2007-06-06,105.50,105.510002,102.389999,102.410004,30770700,85.359193
2007-06-05,106.550003,106.550003,105.540001,105.839996,5244200,88.218107
2007-06-04,106.50,106.589996,105.580002,106.230003,4569900,88.543179
2007-06-01,106.620003,107.239998,106.019997,106.540001,5289200,88.801564
2007-05-31,107.260002,107.669998,106.00,106.599998,5097700,88.851572
2007-05-30,105.400002,107.099998,105.209999,106.93,7401000,89.12663
2007-05-29,105.57,106.629997,105.300003,105.910004,5420300,88.276458
2007-05-25,103.900002,105.43,103.849998,105.18,6123000,87.667997
2007-05-24,105.449997,105.980003,103.57,103.949997,6926300,86.642784
2007-05-23,106.800003,107.00,105.25,105.580002,4396900,88.0014
2007-05-22,106.949997,107.25,106.010002,106.699997,5313300,88.934921
2007-05-21,107.669998,108.00,106.870003,107.040001,7512200,89.218316
2007-05-18,105.839996,108.050003,105.599998,107.989998,9857500,90.010143
2007-05-17,105.610001,106.230003,104.730003,105.309998,7706400,87.77635
2007-05-16,105.099998,105.889999,104.529999,105.870003,5613500,88.243117
2007-05-15,105.400002,105.800003,104.699997,104.830002,6104200,87.376272
2007-05-14,105.809998,106.25,104.790001,105.57,5732600,87.993063
2007-05-11,104.690002,105.989998,104.669998,105.980003,6026100,88.334803
2007-05-10,103.82,105.110001,103.709999,104.68,8959800,87.251245
2007-05-09,103.93,104.75,103.699997,104.379997,8408100,87.001191
2007-05-08,102.419998,103.389999,102.209999,103.290001,5965000,86.092674
2007-05-07,102.760002,103.169998,102.400002,103.160004,5620100,85.65092
2007-05-04,102.75,103.029999,102.25,102.959999,5464800,85.484862
2007-05-03,101.75,103.00,101.349998,102.800003,7302200,85.352021
2007-05-02,102.800003,103.139999,102.129997,102.220001,6820300,84.870462
2007-05-01,102.059998,103.169998,102.050003,103.169998,8670100,85.659218
2007-04-30,101.110001,103.00,100.970001,102.209999,10050400,84.862157
2007-04-27,100.300003,101.169998,100.059998,101.169998,6141400,83.998673
2007-04-26,101.00,101.50,100.209999,100.900002,8608500,83.774502
2007-04-25,98.739998,101.699997,98.730003,101.459999,14827300,84.239453
2007-04-24,97.230003,99.900002,97.230003,98.489998,21450700,81.773542
2007-04-23,95.160004,95.730003,95.050003,95.209999,7247400,79.050249
2007-04-20,95.019997,95.150002,93.910004,94.580002,9340300,78.52718
2007-04-19,94.50,94.870003,94.00,94.290001,9445600,78.2864
2007-04-18,94.800003,95.910004,94.400002,94.800003,15871700,78.709841
2007-04-17,96.300003,97.660004,96.019997,97.120003,10264000,80.636073
2007-04-16,94.989998,96.300003,94.720001,96.18,6865100,79.855615
2007-04-13,95.75,95.75,94.589996,94.93,6027800,78.817774
2007-04-12,95.029999,95.82,94.529999,95.669998,7085300,79.432174
2007-04-11,96.510002,96.699997,94.949997,95.160004,5936900,79.008739
2007-04-10,96.400002,96.800003,96.160004,96.459999,3596400,80.08809
2007-04-09,96.43,96.940002,96.120003,96.620003,4850600,80.220937
2007-04-05,95.980003,96.75,95.75,96.519997,3307100,80.137904
2007-04-04,95.800003,96.449997,95.57,96.209999,4276200,79.880522
2007-04-03,95.449997,96.230003,95.330002,96.099998,5730800,79.789191
2007-04-02,94.510002,95.50,94.059998,95.209999,5883700,79.050249
2007-03-30,94.239998,94.75,93.57,94.260002,7638100,78.261493
2007-03-29,94.660004,95.110001,93.959999,94.57,6851500,78.518875
2007-03-28,93.900002,95.019997,93.800003,94.260002,8128000,78.261493
2007-03-27,94.709999,95.029999,94.199997,94.730003,4695800,78.651722
2007-03-26,95.00,95.25,94.32,95.00,6729400,78.875893
2007-03-23,94.82,95.220001,94.650002,95.029999,4412500,78.9008
2007-03-22,95.099998,95.440002,94.650002,95.190002,5700400,79.033647
2007-03-21,94.50,95.809998,93.830002,95.360001,7665600,79.174791
2007-03-20,94.00,94.529999,93.550003,94.50,4560000,78.460756
2007-03-19,93.949997,94.32,93.389999,93.989998,4568100,78.037316
2007-03-16,94.449997,94.449997,93.019997,93.25,8728700,77.422916
2007-03-15,93.400002,93.970001,93.099998,93.449997,5910000,77.588968
2007-03-14,92.650002,94.029999,92.099998,93.760002,8713900,77.846357
2007-03-13,93.860001,94.470001,92.620003,92.709999,7539100,76.974568
2007-03-12,93.290001,94.169998,92.970001,94.110001,5531300,78.136951
2007-03-09,93.480003,94.00,92.82,93.279999,6333000,77.447823
2007-03-08,94.50,94.82,92.519997,93.00,7403900,77.215348
2007-03-07,93.970001,94.849998,93.620003,93.940002,10269100,77.995806
2007-03-06,92.400002,93.889999,92.260002,93.800003,9184200,77.879568
2007-03-05,90.25,92.150002,90.099998,91.809998,10314900,76.227321
2007-03-02,92.00,92.370003,90.839996,90.900002,9451300,75.471777
2007-03-01,90.25,93.050003,88.769997,92.269997,12865700,76.609246
2007-02-28,93.709999,94.089996,92.470001,92.940002,12191600,77.165533
2007-02-27,96.00,96.010002,92.879997,93.959999,11996700,78.012409
2007-02-26,97.860001,97.860001,96.459999,96.910004,5922100,80.461716
2007-02-23,98.400002,98.440002,97.410004,97.730003,6355800,81.14254
2007-02-22,98.800003,99.50,97.769997,98.50,5900100,81.781847
2007-02-21,98.900002,99.370003,98.699997,99.089996,4302400,82.271704
2007-02-20,98.660004,99.459999,98.550003,99.349998,4124200,82.487577
2007-02-16,99.120003,99.25,98.629997,98.989998,4800700,82.188678
2007-02-15,99.059998,99.519997,98.480003,98.919998,5568600,82.13056
2007-02-14,98.50,99.43,98.25,99.199997,5644800,82.363035
2007-02-13,98.599998,98.739998,97.800003,98.290001,5702800,81.60749
2007-02-12,98.800003,99.199997,98.220001,98.580002,5331000,81.84827
2007-02-09,99.519997,99.699997,97.809998,98.550003,6100400,81.823363
2007-02-08,98.900002,99.739998,98.650002,99.620003,6152200,82.711754
2007-02-07,99.800003,100.360001,99.120003,99.540001,7698200,82.645331
2007-02-06,100.00,100.400002,99.540001,99.849998,6532800,82.65363
2007-02-05,99.169998,100.440002,98.900002,100.379997,8184800,83.092352
2007-02-02,99.099998,99.730003,98.879997,99.169998,6656300,82.090741
2007-02-01,98.970001,99.18,97.959999,99.00,6610700,81.95002
2007-01-31,98.800003,99.480003,98.349998,99.150002,6432600,82.074188
2007-01-30,98.57,99.449997,98.50,99.370003,7177900,82.2563
2007-01-29,97.699997,98.660004,97.449997,98.540001,7294800,81.569243
2007-01-26,97.519997,97.830002,96.839996,97.449997,5771100,80.666962
2007-01-25,97.220001,97.919998,97.220001,97.510002,6201300,80.716633
2007-01-24,97.080002,97.580002,96.580002,97.400002,5700000,80.625577
2007-01-23,96.910004,97.379997,96.199997,97.080002,10337400,80.360688
2007-01-22,96.419998,97.230003,96.120003,97.110001,13539300,80.38552
2007-01-19,95.00,96.849998,94.550003,96.169998,26035800,79.607407
2007-01-18,99.800003,99.949997,98.910004,99.449997,14636100,82.322518
2007-01-17,100.690002,100.900002,99.900002,100.019997,8200700,82.794351
2007-01-16,99.400002,100.839996,99.300003,100.82,9602200,83.456576
2007-01-12,98.989998,99.690002,98.50,99.339996,6636500,82.231462
2007-01-11,99.00,99.900002,98.50,98.650002,8000700,81.660299
2007-01-10,98.50,99.050003,97.93,98.889999,8744800,81.858964
2007-01-09,99.080002,100.330002,99.07,100.07,11108200,82.835742
2007-01-08,98.50,99.50,98.349998,98.900002,10340000,81.867244
2007-01-05,97.599998,97.949997,96.910004,97.419998,7221300,80.642129
2007-01-04,97.25,98.790001,96.879997,98.309998,10524500,81.378851
2007-01-03,97.18,98.400002,96.260002,97.269997,9196800,80.517962
2006-12-29,97.00,97.879997,96.830002,97.150002,4455900,80.418632
2006-12-28,97.110001,97.400002,96.870003,96.970001,4501700,80.269632
2006-12-27,96.300003,97.230003,96.269997,97.199997,4571600,80.460017
2006-12-26,95.00,95.809998,94.919998,95.660004,2278700,79.185245
2006-12-22,95.75,95.980003,95.239998,95.25,3031500,78.845853
2006-12-21,95.779999,96.50,95.529999,95.910004,4405600,79.392189
2006-12-20,96.099998,96.50,95.699997,96.00,3654600,79.466686
2006-12-19,95.099998,96.389999,94.910004,96.00,4933200,79.466686
2006-12-18,94.949997,96.160004,94.800003,95.440002,7984900,79.003133
2006-12-15,95.610001,95.800003,95.050003,95.300003,8086500,78.887244
2006-12-14,94.970001,95.720001,94.540001,95.360001,4644100,78.936909
2006-12-13,94.779999,95.330002,94.50,94.769997,6441300,78.448517
2006-12-12,93.599998,94.849998,93.300003,94.120003,7783800,77.910466
2006-12-11,93.720001,94.349998,93.559998,93.639999,3459200,77.51313
2006-12-08,93.650002,94.389999,93.470001,93.860001,4140000,77.695242
2006-12-07,94.00,94.43,93.550003,94.230003,4310800,78.001522
2006-12-06,94.480003,94.870003,94.010002,94.120003,5947300,77.910466
2006-12-05,93.510002,94.639999,93.440002,94.480003,6886200,78.208466
2006-12-04,92.50,93.949997,92.25,93.510002,7507900,77.405521
2006-12-01,91.900002,91.910004,90.550003,91.25,5445400,75.534741
2006-11-30,91.349998,92.480003,91.25,91.919998,6470700,76.089351
2006-11-29,91.349998,91.660004,91.010002,91.519997,4623000,75.758238
2006-11-28,90.650002,91.57,90.43,91.349998,4962100,75.617517
2006-11-27,92.709999,93.239998,91.120003,91.449997,6284000,75.700294
2006-11-24,93.050003,93.75,92.980003,93.349998,2129800,77.273073
2006-11-22,92.900002,93.739998,92.800003,93.519997,3351700,77.413794
2006-11-21,93.010002,93.43,92.849998,93.080002,3067800,77.049576
2006-11-20,93.599998,93.800003,93.010002,93.25,5010600,77.190297
2006-11-17,93.419998,94.050003,93.309998,93.809998,5251000,77.65385
2006-11-16,93.07,93.599998,92.599998,93.470001,4171500,77.372409
2006-11-15,93.080002,93.279999,92.540001,93.110001,4172800,77.074408
2006-11-14,92.00,93.290001,91.650002,93.290001,5873000,77.223409
2006-11-13,91.550003,92.43,91.410004,92.07,4358300,76.213519
2006-11-10,92.300003,92.349998,91.629997,91.760002,5369600,75.956909
2006-11-09,92.589996,93.190002,92.370003,92.419998,4518900,76.50324
2006-11-08,92.25,92.919998,92.010002,92.589996,6022200,76.64396
2006-11-07,92.419998,93.400002,92.410004,92.75,7305200,76.528075
2006-11-06,91.50,92.739998,91.50,92.599998,6240600,76.404309
2006-11-03,91.760002,92.339996,91.18,91.410004,4506400,75.422443
2006-11-02,91.800003,91.949997,91.25,91.68,4895100,75.645218
2006-11-01,92.50,92.68,91.50,91.800003,5845700,75.744232
2006-10-31,91.50,92.68,91.50,92.330002,9267300,76.181534
2006-10-30,89.800003,92.00,89.800003,91.50,5594000,75.4967
2006-10-27,90.910004,91.889999,90.580002,90.760002,5840300,74.886127
2006-10-26,91.830002,91.93,91.25,91.540001,4990300,75.529704
2006-10-25,91.209999,91.989998,90.940002,91.830002,6122100,75.768984
2006-10-24,90.910004,91.949997,90.800003,91.489998,9222300,75.488447
2006-10-23,90.050003,92.00,90.010002,91.559998,8862300,75.546204
2006-10-20,90.040001,90.699997,89.550003,90.480003,7390900,74.6551
2006-10-19,89.800003,90.980003,89.309998,89.860001,10671400,74.143535
2006-10-18,90.510002,92.040001,89.730003,89.82,27875200,74.11053
2006-10-17,86.330002,87.940002,86.220001,86.949997,13295500,71.74249
2006-10-16,86.080002,87.599998,85.75,86.709999,8633100,71.544467
2006-10-13,84.449997,86.209999,84.440002,86.080002,7788600,71.024656
2006-10-12,84.199997,84.900002,84.099998,84.699997,4661700,69.886013
2006-10-11,84.150002,84.690002,83.790001,84.190002,5210600,69.465217
2006-10-10,83.709999,84.629997,83.559998,84.190002,4712900,69.465217
2006-10-09,83.139999,84.080002,83.00,84.00,4490200,69.308445
2006-10-06,82.93,83.779999,82.50,83.139999,5340900,68.598858
2006-10-05,82.809998,83.209999,82.599998,82.919998,4956600,68.417335
2006-10-04,81.650002,83.25,81.629997,83.099998,6119300,68.565854
2006-10-03,81.879997,82.260002,81.559998,81.650002,4838500,67.36946
2006-10-02,81.760002,82.470001,81.580002,81.870003,4483300,67.550984
2006-09-29,81.900002,82.790001,81.769997,81.940002,4770700,67.60874
2006-09-28,81.849998,82.349998,81.720001,81.989998,4592300,67.649992
2006-09-27,82.00,82.669998,81.709999,82.089996,5880500,67.7325
2006-09-26,81.900002,82.660004,81.699997,82.50,4731800,68.070795
2006-09-25,81.650002,82.279999,81.279999,82.00,5683000,67.658244
2006-09-22,81.75,82.120003,81.010002,81.209999,4350200,67.006414
2006-09-21,82.610001,83.25,81.349998,81.610001,8909000,67.336456
2006-09-20,82.370003,83.790001,82.199997,83.419998,7524600,68.829886
2006-09-19,81.970001,82.089996,81.419998,81.870003,5088600,67.550984
2006-09-18,82.559998,83.209999,82.169998,82.239998,4417600,67.856267
2006-09-15,83.209999,83.589996,82.790001,82.940002,8203800,68.433841
2006-09-14,81.900002,83.00,81.739998,82.470001,4265300,68.046043
2006-09-13,82.25,82.699997,81.839996,82.209999,4920200,67.831515
2006-09-12,81.139999,82.50,81.059998,82.279999,5722200,67.889272
